Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month)
0,0,DFS,0,0,0,0,26470000000.0,39750000000.0,13.81,8.76,1.03,3.62,2.59,5.43,,28.68,49.55,2.18,18.9,7320000000.0,19.56,8.7,,,2029999999.9999998,5.42,-31.3,13310000000.0,37.52,26330000000.0,241.73,1.41,28.86,5210000000.0,,1.33,77.23,71.27,2250000.0,353550000.0,351790000.0,14.28,0.0,4620000.0,1.95,1.21,4680000.0
0,0,DG,0,0,0,0,25250000000.0,27990000000.0,16.52,13.86,1.11,1.08,4.1,1.19,11.6,6.56,8.55,10.38,26.69,23470000000.0,86.05,2.0,6780000000.0,2410000000.0,1540000000.0,5.63,71.9,267440000.0,0.99,3010000000.0,49.07,1.43,22.66,1800000000.0,937460000.0,0.75,95.19,89.01,2700000.0,271560000.0,256220000.00000003,0.18,99.76,10790000.0,5.26,4.42,13060000.0
0,0,DGX,0,0,0,0,14060000000.0,17860000000.0,18.84,15.02,1.68,1.82,2.84,2.32,11.49,10.01,16.66,7.79,16.86,7710000000.0,56.27,4.0,2990000000.0,1550000000.0,769000000.0,5.5,63.9,137000000.0,1.01,3940000000.0,78.33,1.24,36.45,1180000000.0,811880000.0,1.16,102.92,98.94,135640000.0,135640000.0,128259999.99999999,0.42,91.51,5570000.0,4.24,5.23,4850000.0
0,0,DHI,0,0,0,0,16710000000.0,18810000000.0,16.6,10.19,0.66,1.15,2.12,1.3,10.74,7.03,11.68,8.59,13.57,14520000000.0,38.73,14.8,3050000000.0,1750000000.0,1020000000.0,2.68,-8.5,895800000.0,2.38,3260000000.0,40.45,8.22,20.98,388300000.0,-407190000.0,0.98,44.58,45.46,4840000.0,375920000.0,342140000.0,6.73,86.01,,,0.0,
0,0,DHR,0,0,0,0,69620000000.0,80040000000.0,28.26,21.01,2.92,3.8,2.64,4.37,18.11,13.6,17.35,4.32,9.99,18330000000.0,26.34,10.9,10190000000.0,4420000000.0,2470000000.0,3.53,14.7,630300000.0,0.9,10520000000.0,39.9,1.43,37.84,3480000000.0,2440000000.0,1.01,98.86,93.78,2510000.0,697570000.0,655760000.0,11.85,79.9,,0.0,0.0,33.0
0,0,DIS,0,0,0,0,153100000000.0,173810000000.0,14.52,13.58,1.3,2.75,3.53,3.12,10.28,19.61,25.27,9.29,23.8,55700000000.0,35.98,3.8,24830000000.0,16910000000.0,10920000000.0,7.01,78.4,4680000000.0,3.11,26090000000.0,54.1,0.87,28.86,13130000000.0,8680000000.0,1.16,104.89,104.02,8039999.999999999,1500000000.0,1440000000.0,4.42,64.1,22320000.0,2.93,1.41,23510000.0
0,0,DISCA,0,0,0,0,14440000000.0,18180000000.0,,7.15,1.07,2.1,2.38,2.64,7.12,-4.9,32.34,7.27,-6.0,6870000000.0,13.74,11.5,4219999999.9999995,2550000000.0,-296000000.0,-0.59,,7490000000.0,15.13,14790000000.0,294.35,5.34,9.31,1630000000.0,3120000000.0,1.5,23.96,21.59,5570000.0,155610000.0,307600000.0,1.68,124.73,35290000.0,5.93,120.02,33560000.0
0,0,DKS,0,0,0,0,3650000000.0,3500000000.0,11.28,11.02,3.06,0.42,1.82,0.41,4.77,3.77,5.76,7.49,16.71,8590000000.0,80.3,7.3,2370000000.0,732370000.0,323440000.0,3.01,28.6,101250000.0,0.97,65290000.00000001,3.36,1.41,18.66,746310000.0,52820000.0,0.13,32.49,29.45,3490000.0,82690000.0,77530000.0,3.38,96.31,14800000.0,3.98,17.1,12530000.0
0,0,DLPH,0,0,0,0,4320000000.0,5480000000.0,15.15,9.3,1.48,0.89,63.42,1.13,6.63,5.88,13.14,11.9,45.12,4850000000.0,54.72,12.5,980000000.0,826000000.0,285000000.0,3.21,-28.2,338000000.0,3.81,1540000000.0,661.64,1.47,0.77,389000000.0,273750000.0,,50.17,71.09,1110000.0,88760000.0,88520000.0,0.12,89.3,3090000.0,1.83,1.15,2740000.0
0,0,DLTR,0,0,0,0,22480000000.0,27310000000.0,13.14,14.89,1.17,1.01,3.13,1.23,10.44,7.71,9.01,7.82,27.27,22250000000.0,93.94,12.9,6390000000.0,2620000000.0,1710000000.0,7.21,223.2,1100000000.0,4.63,5680000000.0,79.06,1.6,30.26,1510000000.0,709040000.0,0.63,102.89,99.19,2900000.0,237340000.0,231610000.0,2.68,92.18,4560000.0,2.53,1.98,4940000.0
0,0,DLX,0,0,0,0,3540000000.0,4190000000.0000005,15.63,12.3,1.73,1.8,3.49,2.13,8.62,11.71,20.29,11.35,24.28,1970000000.0,40.84,3.1,1220000000.0,485430000.0,228700000.0,4.72,56.2,59240000.0,1.24,709300000.0,69.88,0.92,21.17,338430000.0,335960000.0,0.9,72.7,72.58,47920000.0,47920000.0,47360000.0,1.35,98.2,4600000.0,18.17,10.69,5200000.0
0,0,DNB,0,0,0,0,4620000000.0,5880000000.0,32.99,14.61,1.75,2.65,,3.37,12.83,8.09,23.7,11.01,,1740000000.0,47.22,1.9,1740000000.0,458100000.0,141700000.0,3.79,-66.4,442400000.0,11.96,1680000000.0,,1.04,-22.42,286500000.0,231810000.0,1.04,122.85,119.09,37000000.0,37000000.0,36870000.0,0.42,93.53,2.46,2.46,1.74,2.09
0,0,DNR,0,0,0,0,1060000000.0,4050000000.0,6.61,5.02,0.06,0.95,1.64,3.63,11.39,14.62,13.05,2.08,29.22,1120000000.0,2.85,20.3,668050000.0,355740000.0,163150000.0,0.41,,0.0,0.0,3080000000.0,475.85,0.44,1.65,267140000.0,-115950000.0,4.64,2.26,1.82,8400000.0,392340000.0,385710000.0,1.64,83.89,60100000.0,7.71,19.68,62530000.0
0,0,DO,0,0,0,0,2210000000.0,3640000000.0,124.08,-115.21,4.98,1.53,0.59,2.51,6.32,1.26,15.63,2.25,0.49,1450000000.0,10.58,-12.2,1450000000.0,575530000.0,18350000.0,0.13,,376040000.0,2.74,1970000000.0,52.26,3.97,27.5,493810000.0,114580000.0,1.61,15.18,16.05,1710000.0,137230000.0,63950000.0,0.19,116.58,31430000.0,11.78,49.08,33700000.0
0,0,DOV,0,0,0,0,15930000000.0,18860000000.0,20.01,15.96,1.45,2.03,3.64,2.41,13.58,10.37,12.7,5.98,19.84,7830000000.0,50.3,13.5,2890000000.0,1390000000.0,811670000.0,5.15,83.9,753960000.0,4.88,3570000000.0,81.4,1.39,28.31,821560000.0,732820000.0,1.26,100.71,97.34,1170000.0,154560000.0,152270000.0,0.98,91.49,2790000.0,2.23,2.02,2630000.0
0,0,DOW,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DPS,0,0,0,0,21210000000.0,25710000000.0,20.03,21.11,2.13,3.17,8.65,3.84,16.28,16.08,20.36,8.59,46.94,6690000000.0,36.76,4.1,4000000000.0,1580000000.0,1080000000.0,5.89,207.9,64000000.0,0.36,4490000000.0,183.19,0.9,13.64,1040000000.0,807750000.0,0.9,117.0,97.85,2500000.0,179740000.0,179000000.0,0.38,95.52,7310000.0,5.21,3.99,7000000.0
0,0,DRI,0,0,0,0,11530000000.0,12720000000.0,23.92,17.28,1.45,1.51,5.83,1.67,12.68,6.46,9.55,9.31,26.2,7630000000.0,61.29,14.6,1570000000.0,1000000000.0,501600000.0,3.9,6.5,114700000.0,0.93,1090000000.0,55.11,0.34,16.0,923900000.0,690040000.0,-0.06,94.69,88.51,1490000.0,123530000.0,123330000.0,0.2,92.49,8410000.0,5.95,7.54,8390000.0
0,0,DSW,0,0,0,0,1750000000.0,1460000000.0,26.36,12.65,3.09,0.63,1.86,0.52,5.53,2.4,6.49,7.99,7.13,2800000000.0,34.7,6.7,771830000.0,263579999.99999997,67300000.0,0.83,-61.7,300540000.0,3.73,,,2.66,11.78,,,0.63,19.92,20.4,1750000.0,72270000.0,68850000.0,11.37,109.77,12450000.0,6.07,21.54,12480000.0
0,0,DTE,0,0,0,0,18420000000.0,31170000000.0,16.22,16.7,3.16,1.46,1.93,2.47,12.41,8.99,13.21,3.16,11.41,12610000000.0,70.43,13.8,3110000000.0,2510000000.0,1130000000.0,6.32,119.1,66000000.0,0.37,12920000000.0,129.28,1.1,53.03,2120000000.0,-560750000.0,0.21,101.91,108.05,1350000.0,179690000.0,178180000.0,0.55,70.28,3730000.0,3.36,2.34,4040000.0
0,0,DTV,0,0,0,0,,,,,,,,,,,,,,,,,3110000000.0,,,,,,,,,,,,,,51.76,54.04,,,,,,,,,
0,0,DUK,0,0,0,0,54990000000.0,107420000000.0,17.47,15.39,3.87,2.37,1.28,4.63,10.59,13.19,26.3,2.82,7.42,23190000000.0,33.13,3.9,10790000000.0,10150000000.0,3060000000.0,4.36,,358000000.0,0.51,54440000000.0,130.44,0.68,59.63,6630000000.0,-1510000000.0,0.16,76.28,83.22,4090000.0,721880000.0,699430000.0,0.07,59.49,8330000.0,3.49,1.19,9030000.0
0,0,DVA,0,0,0,0,12110000000.0,21260000000.0,19.26,12.93,0.71,1.11,2.6,1.95,8.82,6.1,14.99,5.41,18.36,10880000000.0,57.7,-25.0,3240000000.0,2410000000.0,908990000.0,3.47,92.4,551750000.0,3.03,9340000000.0,158.31,2.88,25.7,1970000000.0,1050000000.0,1.28,72.7,66.31,1470000.0,181220000.0,142320000.0,2.03,87.96,,0.0,0.0,100.0
0,0,DVN,0,0,0,0,17300000000.0,24390000000.0,19.36,13.77,0.32,1.26,1.87,1.77,7.26,6.53,7.33,2.14,8.04,13750000000.0,26.45,50.8,12130000000.0,3360000000.0,888000000.0,1.7,,2670000000.0,5.08,10470000000.0,74.23,1.45,17.63,2910000000.0,315750000.0,2.99,34.01,37.13,7320000.0,525500000.0,523690000.00000006,0.44,84.02,11410000.0,2.06,2.18,11350000.0
0,0,EA,0,0,0,0,38650000000.0,35530000000.0,39.3,25.2,1.93,7.59,9.47,6.97,23.06,19.67,27.73,10.8,26.25,5100000000.0,16.53,1.0,3550000000.0,1540000000.0,1000000000.0,3.21,,4880000000.0,15.92,992000000.0,24.28,1.92,13.31,1320000000.0,1060000000.0,0.98,125.15,116.08,3790000.0,306730000.0,305150000.0,0.54,98.27,,0.0,0.0,666.0
0,0,EBAY,0,0,0,0,42170000000.0,47120000000.0,,16.03,1.53,4.41,5.32,4.93,16.02,-10.62,23.67,5.68,-10.88,9570000000.0,8.99,9.1,7340000000.0,2940000000.0,-1010000000.0,-0.95,,5860000000.0,5.79,10010000000.0,124.21,2.19,7.84,3150000000.0,1930000000.0,1.46,42.84,38.98,10330000.0,1010000000.0,951610000.0,5.94,90.43,25490000.0,2.55,2.53,22420000.0
0,0,ECL,0,0,0,0,39410000000.0,46580000000.0,26.59,22.93,2.05,2.85,5.18,3.37,15.77,10.9,14.89,6.72,20.77,13840000000.0,47.78,8.9,6430000000.0,2950000000.0,1510000000.0,5.13,54.5,211400000.0,0.73,7320000000.0,95.24,1.34,26.33,2089999999.9999998,1200000000.0,0.98,132.84,133.24,1370000.0,288860000.0,256740000.0,0.46,90.79,6180000.0,5.8,2.42,5230000.0
0,0,ECYT,0,0,0,0,707090000.0,378780000.0,,-12.71,,10101.31,5.39,5411.08,-10.71,0.0,-51843.14,-18.57,-47.34,0.0,0.0,0.0,-35370000.0,-35370000.0,-55060000.0,-1.25,,97470000.0,2.02,,,21.68,1.98,-33660000.0,-30510000.0,0.59,5.5,4.38,2069999.9999999998,66209999.99999999,34340000.0,6.27,47.15,2960000.0,2.6,7.79,2540000.0
0,0,ED,0,0,0,0,23800000000.0,39850000000.0,15.52,17.15,5.82,1.98,1.43,3.31,10.09,12.67,21.68,3.38,10.26,12030000000.0,39.18,9.4,6110000000.0,3950000000.0,1520000000.0,4.94,145.1,797000000.0,2.57,16610000000.0,107.66,0.72,53.72,3370000000.0,-792000000.0,0.08,76.34,82.29,2160000.0,310400000.0,310050000.0,0.19,58.31,10130000.0,6.9,3.33,9970000.0
0,0,EFX,0,0,0,0,14540000000.0,17200000000.0,25.07,18.8,2.72,4.33,4.58,5.11,15.42,17.47,24.53,7.42,20.07,3360000000.0,28.0,4.7,2150000000.0,1120000000.0,587300000.0,4.83,40.1,336400000.0,2.8,2700000000.0,83.49,0.6,26.43,816000000.0,483980000.0,1.03,118.77,115.18,1200000.0,120120000.0,119400000.0,0.68,95.35,4460000.0,2.56,3.74,3800000.0
0,0,EIX,0,0,0,0,20180000000.0,34780000000.0,36.01,13.61,5.79,1.64,1.73,2.82,8.46,4.59,18.11,2.68,3.88,12320000000.0,37.79,11.7,4640000000.0,4110000000.0000005,565000000.0,1.72,,1090000000.0,3.35,14520000000.0,104.54,0.53,35.82,3590000000.0,-813500000.0,0.06,60.92,70.86,3760000.0,325810000.0,325240000.0,0.18,83.57,3840000.0,2.31,1.18,3860000.0
0,0,EL,0,0,0,0,53740000000.0,55790000000.0,50.92,29.82,2.36,4.21,11.78,4.37,20.6,8.43,17.28,11.58,25.84,12770000000.0,34.7,16.7,9390000000.0,2710000000.0,1080000000.0,2.87,-71.3,2500000000.0,6.8,3790000000.0,82.52,1.76,12.4,2430000000.0,1760000000.0,0.42,140.24,125.41,1700000.0,224560000.0,222230000.0,1.1,91.46,5870000.0,2.87,2.98,5140000.0
0,0,EMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,EMN,0,0,0,0,15360000000.0,21750000000.0,11.35,11.68,1.09,1.61,2.84,2.28,9.72,14.49,17.3,6.57,27.52,9550000000.0,65.95,8.0,2450000000.0,2240000000.0,1380000000.0,9.47,323.3,192000000.0,1.34,6540000000.0,119.34,1.59,37.81,1660000000.0,680000000.0,1.1,102.18,94.1,1290000.0,142970000.0,142120000.0,0.47,89.84,5500000.0,4.32,3.79,4620000.0
0,0,EMR,0,0,0,0,45170000000.0,48320000000.0,28.68,19.82,1.89,2.85,5.4,3.05,14.39,10.09,17.42,9.26,21.05,15860000000.0,24.75,18.7,6400000000.0,3360000000.0,1670000000.0,2.48,26.9,3100000000.0,4.88,5470000000.0,65.19,1.32,13.16,2120000000.0,1840000000.0,1.18,70.88,67.1,3530000.0,634840000.0,630860000.0,0.63,71.29,,0.0,0.0,1.94
0,0,EOG,0,0,0,0,60630000000.0,66180000000.00001,23.49,21.87,0.3,5.37,3.72,5.86,13.47,22.88,9.48,2.26,17.07,11290000000.0,19.64,46.0,9270000000.0,4910000000.0,2580000000.0,4.46,,834230000.0,1.44,6390000000.0,39.22,1.2,28.15,4269999999.9999995,40280000.0,1.28,104.52,102.53,3260000.0,578640000.0,575970000.0,0.48,87.77,9820000.0,3.46,1.71,8630000.0
0,0,EQR,0,0,0,0,22970000000.0,31040000000.0,36.93,43.89,16.79,9.29,2.17,12.56,19.44,24.42,34.36,2.57,5.78,2470000000.0,6.74,4.2,1650000000.0,1600000000.0,600360000.0,1.63,-54.8,55790000.0,0.15,8960000000.0,82.64,0.16,27.73,1270000000.0,1130000000.0,0.66,57.98,63.81,2290000.0,368170000.0,362820000.0,2.18,95.92,8380000.000000001,5.57,2.6,9540000.0
0,0,EQT,0,0,0,0,13100000000.0,20010000000.0,6.16,19.98,0.99,4.38,0.98,6.7,8.83,50.49,39.42,3.27,13.5,2990000000.0,15.95,61.5,2160000000.0,2270000000.0,1510000000.0,8.04,,147320000.0,0.56,7330000000.0,39.81,0.94,50.39,1640000000.0,-1090000000.0,0.41,50.69,57.96,3880000.0,264470000.00000003,262779999.99999997,0.72,92.86,14230000.0,2.63,9.27,29170000.0
0,0,ESRX,0,0,0,0,40230000000.0,54570000000.0,9.26,7.04,0.7,0.4,2.23,0.55,7.65,4.51,5.53,6.53,26.37,100060000000.0,172.49,2.1,8760000000.0,7130000000.0,4520000000.0,7.74,62.2,2310000000.0,4.09,16010000000.000002,88.35,0.67,32.1,5350000000.0,5470000000.0,1.0,75.75,68.95,5060000.0,561240000.0,562570000.0,0.35,90.3,31160000.0,7.54,5.16,31570000.0
0,0,ESV,0,0,0,0,2150000000.0,5940000000.0,,-5.42,0.03,1.17,0.25,3.22,12.23,-16.48,5.56,0.44,-3.59,1840000000.0,5.54,-10.0,653500000.0,485700000.0,-305100000.0,-0.92,,885400000.0,2.03,4750000000.0,54.42,2.12,20.03,258600000.00000003,-1960000.0,2.39,4.98,5.53,13380000.0,435900000.0,432710000.0,58.45,0.0,,0.0,0.0,500.0
0,0,ETFC,0,0,0,0,15340000000.0,15980000000.0,26.8,15.49,0.8,6.05,2.48,6.31,,24.23,44.79,1.09,9.3,2530000000.0,9.28,25.8,2530000000.0,,589000000.0,2.15,1.6,2690000000.0,10.0,3290000000.0,47.44,1.29,23.19,1120000000.0,,1.24,53.12,48.12,2640000.0,266269999.99999997,268240000.0,0.44,96.44,4620000.0,2.22,1.87,4820000.0
0,0,ETN,0,0,0,0,35900000000.0,42400000000.0,12.2,14.45,1.95,1.76,2.08,2.08,12.41,14.63,12.27,4.96,18.5,20400000000.0,45.9,7.1,6650000000.0,3420000000.0,2980000000.0,6.68,28.3,1100000000.0,2.49,7770000000.0,44.93,1.64,39.22,2670000000.0,1530000000.0,1.19,81.82,79.26,2800000.0,440600000.0,438560000.0,0.33,81.05,6050000.0,2.37,1.35,4710000.0
0,0,ETR,0,0,0,0,14150000000.0,30440000000.0,34.32,13.8,-2.07,1.28,1.77,2.75,8.53,3.72,17.11,2.56,5.0,11070000000.0,61.64,-0.9,4310000000.0,3570000000.0,411610000.0,2.28,,781270000.0,4.32,16680000000.0,203.62,0.65,44.28,2620000000.0,-1190000000.0,0.61,76.27,80.38,1380000.0,180770000.0,180280000.0,0.24,88.3,3480000.0,2.43,2.17,3280000.0
0,0,EW,0,0,0,0,29210000000.0,29380000000.0,51.51,27.38,2.19,8.5,9.87,8.55,26.58,16.99,29.8,12.54,20.94,3440000000.0,16.29,15.7,2560000000.0,1110000000.0,583600000.0,2.7,,1340000000.0,6.37,1040000000.0,35.06,1.8,14.1,1000000000.0,640010000.0,0.67,133.86,117.93,1260000.0,210020000.0,208490000.0,3.94,0.0,2230000.0,1.23,1.06,2800000.0
0,0,EXC,0,0,0,0,36740000000.0,71720000000.0,9.59,12.61,3.95,1.1,1.23,2.14,7.4,11.24,14.15,2.56,12.88,33530000000.0,35.41,6.5,9370000000.0,9690000000.0,3770000000.0,3.97,817.2,898000000.0,0.93,35580000000.0,110.74,1.1,30.99,7480000000.0,-1120000000.0,0.31,37.41,38.92,6910000.0,965030000.0,963740000.0,0.21,79.75,13300000.0,2.86,1.44,13880000.0
0,0,EXPD,0,0,0,0,11310000000.0,10260000000.0,23.81,20.4,2.55,1.63,5.67,1.48,13.76,7.07,10.06,14.73,25.53,6920000000.0,38.61,15.8,2320000000.0,745570000.0,489340000.0,2.69,51.0,1050000000.0,5.95,,,2.33,11.29,488640000.0,357340000.0,0.48,63.71,62.07,1210000.0,176540000.0,174980000.0,0.96,95.18,9510000.0,8.98,5.91,9450000.0
0,0,EXPE,0,0,0,0,16590000000.0,17680000000.0,45.14,19.58,1.53,1.65,3.67,1.76,15.26,3.76,6.63,2.43,6.27,10060000000.0,66.35,10.8,8300000000.000001,1160000000.0,377960000.0,2.42,-30.6,3320000000.0,21.83,4250000000.0,69.08,0.7,29.8,1800000000.0,1240000000.0,1.19,111.67,126.88,2530000.0,139030000.0,90420000.0,12.34,89.49,12410000.0,3.18,10.26,12480000.0
0,0,EXPR,0,0,0,0,533919999.99999994,311330000.0,28.41,13.19,1.42,0.25,0.84,0.15,2.18,0.91,2.46,2.77,3.0,2140000000.0000002,27.2,2.2,663200000.0,142830000.0,19370000.0,0.25,29.2,236220000.0,3.02,,,1.94,8.35,118570000.0,64590000.0,0.41,7.13,7.66,2700000.0,76380000.0,77160000.0,1.78,111.28,9110000.0,5.05,13.48,9240000.0
0,0,F,0,0,0,0,44100000000.0,171470000000.0,5.84,7.3,3.41,0.28,1.26,1.09,12.7,4.85,3.22,1.27,23.73,156780000000.0,39.44,6.9,16340000000.0,13510000000.0,7600000000.0,1.9,,26490000000.0,6.67,154290000000.0,440.62,1.23,8.78,18100000000.0,-677500000.0,0.92,10.72,11.84,48590000.0,3900000000.0,3700000000.0,23.8,7.61,300.0,0.0,0.03,
0,0,FAST,0,0,0,0,16340000000.0,16770000000.0,28.3,20.81,1.49,3.72,7.79,3.82,16.63,13.18,20.06,19.73,28.71,4390000000.0,15.23,14.8,2160000000.0,1010000000.0,578600000.0,2.01,32.8,116900000.0,0.41,415000000.0,19.79,5.51,7.29,585200000.0,429610000.0,0.91,55.2,50.99,2620000.0,287650000.0,286540000.0,0.27,86.54,26330000.0,12.27,10.17,24760000.0
0,0,FB,0,0,0,0,492080000000.0,446760000000.0,31.43,19.03,0.86,12.1,6.62,10.99,19.23,39.2,49.7,16.89,23.86,40650000000.0,14.01,47.3,35200000000.0,23230000000.0,15920000000.0,5.39,19.6,41710000000.0,14.36,,,12.92,25.59,24220000000.0,11620000000.0,0.63,180.68,178.0,25180000.0,2400000000.0,2370000000.0,2.12,72.84,21720000.0,1.32,0.93,21200000.0
0,0,FCX,0,0,0,0,27770000000.0,39360000000.0,15.31,13.41,0.34,1.69,3.48,2.4,6.72,11.08,23.73,6.52,19.74,16399999999.999998,11.34,15.2,4380000000.0,5850000000.0,1750000000.0,1.25,256.5,4500000000.0,3.11,13120000000.0,116.12,2.14,5.51,4680000000.0,3120000000.0,2.55,18.5,16.49,19570000.0,1450000000.0,1380000000.0,0.43,71.65,36200000.0,2.1,2.8,31400000.0
0,0,FDO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FDX,0,0,0,0,66709999999.99999,83580000000.0,22.94,14.46,1.14,1.04,3.91,1.31,10.13,6.99,8.15,6.59,26.2,63860000000.0,238.74,10.2,38300000000.0,8250000000.0,4460000000.0,10.86,269.0,2790000000.0,10.22,17580000000.0,93.04,1.43,63.66,3450000000.0,-678120000.0,1.57,247.21,237.39,1820000.0,267890000.0,252240000.0,7.58,76.27,,,0.0,
0,0,FE,0,0,0,0,16200000000.0,37980000000.0,,14.13,-2.95,1.19,3.86,2.79,9.57,-12.65,18.92,3.77,-33.92,13630000000.0,30.69,2.0,9440000000.0,3970000000.0,-1720000000.0,-3.88,,589000000.0,1.24,22500000000.0,573.17,0.76,8.81,3810000000.0,69500000.0,0.45,32.49,32.09,7700000.0,475590000.0,474290000.0,5.05,0.0,,0.0,0.0,700.0
0,0,FFIV,0,0,0,0,9250000000.0,8199999999.999999,23.08,14.59,2.11,4.41,7.54,3.91,12.94,19.79,27.73,14.86,34.26,2100000000.0,33.07,1.4,1740000000.0,634250000.0,414970000.0,6.48,-6.1,1000000000.0,16.24,,,1.46,19.84,740930000.0,667560000.0,0.81,145.54,130.8,61840000.0,61840000.0,61640000.0,0.28,97.75,3430000.0,4.14,5.31,3400000.0
0,0,FHN,0,0,0,0,6400000000.0,7540000000.0,30.14,11.52,1.95,4.77,1.53,5.61,,12.32,32.62,0.51,4.86,1340000000.0,5.56,16.6,,,159320000.0,0.65,,3860000000.0,11.8,4990000000.0,,,12.82,-17360000.0,,0.99,19.6,19.25,3220000.0,326840000.0,321920000.0,1.35,85.15,23650000.0,8.05,10.26,22840000.0
0,0,FIS,0,0,0,0,33310000000.000004,41430000000.0,25.59,17.4,1.53,3.65,3.09,4.54,16.52,14.46,18.31,4.13,13.01,9120000000.0,27.65,-4.8,2940000000.0,2510000000.0,1320000000.0,3.93,377.3,665000000.0,2.01,8760000000.0,80.07,0.92,32.54,1740000000.0,2450000000.0,0.92,98.53,95.53,1580000.0,331180000.0,328680000.0,0.81,89.54,3310000.0,1.92,1.01,3860000.0
0,0,FISV,0,0,0,0,15120000000.0,34930000000.0,25.34,20.79,1.58,2.65,11.12,6.13,19.54,21.88,26.72,9.5,46.74,5700000000.0,13.49,5.9,2670000000.0,1790000000.0,1230000000.0,2.89,154.0,325000000.0,0.79,4900000000.0,179.42,1.02,6.58,1500000000.0,1040000000.0,0.77,71.01,66.53,2310000.0,206610000.0,411630000.0,3.08,738.62,3610000.0,3.54,1.98,2410000.0
0,0,FITB,0,0,0,0,23100000000.0,40070000000.0,11.88,12.78,1.91,3.5,1.55,6.07,,33.23,42.93,1.54,13.45,6600000000.0,9.06,5.8,,,2100000000.0,2.83,29.2,2900000000.0,4.18,19690000000.0,,,21.67,1490000000.0,,1.29,33.14,30.24,4990000.0,686980000.0,693100000.0,0.32,86.07,13340000.0,2.63,1.78,18500000.0
0,0,FL,0,0,0,0,5300000000.0,4540000000.0,19.71,9.1,1.46,0.68,2.1,0.58,4.77,3.65,10.05,12.53,10.86,7780000000.0,60.84,4.6,2640000000.0,951330000.0,284000000.0,2.22,,849000000.0,7.04,125000000.0,4.96,4.14,20.89,,,0.37,45.86,40.85,3810000.0,121210000.0,119630000.0,24.29,9.44,0.03,0.03,0.0,1.38
0,0,FLIR,0,0,0,0,7030000000.0,6840000000.0,65.73,22.1,1.07,3.91,3.83,3.8,17.75,5.95,17.45,7.23,6.1,1800000000.0,13.1,4.2,858780000.0,385180000.0,107220000.0,0.77,,519090000.00000006,3.74,420680000.0,22.93,3.51,13.21,308250000.0,229180000.0,0.66,49.43,46.37,1000000.0,138920000.0,137960000.0,0.91,98.48,2069999.9999999998,1.8,1.53,2370000.0
0,0,FLR,0,0,0,0,8160000000.0,7650000000.0,42.87,16.1,0.53,0.42,2.44,0.39,11.4,0.98,2.29,3.01,7.85,19520000000.0,139.67,0.8,618490000.0,671570000.0,191380000.0,1.36,-14.4,1970000000.0,14.05,1620000000.0,46.36,1.57,23.89,601970000.0,46600000.0,1.52,57.54,50.06,1400000.0,139910000.0,139220000.0,0.44,88.93,5810000.0,3.91,4.19,6290000.0
0,0,FLS,0,0,0,0,5880000000.0,6640000000.0,2246.0,22.13,3.77,1.6,3.54,1.81,16.72,0.07,7.62,3.62,0.26,3660000000.0,28.01,-3.4,1090000000.0,397220000.0,2650000.0,0.02,,703440000.0,5.38,1580000000.0,94.27,2.06,12.7,311070000.0,366030000.0,1.31,43.47,42.51,1380000.0,130800000.00000001,130280000.0,0.41,106.88,9820000.0,5.39,8.66,8150000.0
0,0,FLWS,0,0,0,0,800260000.0,673840000.0,15.4,22.14,1.28,0.69,2.42,0.58,9.52,4.7,3.27,3.72,17.61,1160000000.0,17.79,-5.1,520280000.0,70750000.0,54360000.0,0.81,12.3,232590000.0,3.6,106170000.0,32.1,1.92,5.12,65180000.00000001,75810000.0,0.5,11.63,10.55,35970000.0,35970000.0,24000000.0,30.88,62.68,5.22,5.22,3.53,
0,0,FMC,0,0,0,0,10790000000.0,13980000000.0,20.13,13.13,0.97,3.75,4.02,4.86,22.45,18.61,17.71,4.15,-3.55,2880000000.0,21.44,42.3,1100000000.0,622800000.0,-85900000.0,3.99,3234.0,283000000.0,2.11,3210000000.0,118.51,1.65,19.96,335500000.0,405120000.0,1.86,83.4,89.96,1390000.0,134330000.0,122530000.0,0.87,94.84,2870000.0,2.46,2.16,2160000.0
